,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
46,ConvAbuse-sbertbase,ConvAbuse,sbertbase,3951,8163,5,0.744336569579288,0.8413329998559984,0.681081081081081,0.8084171285623192,0.9006289308176101,0.8930513595166163,13831.203770500724,1.6943775291560363,3.500684325613952,0.3712759590101773,,171278.53117800623,,,,0
47,ConvAbuse-uid,ConvAbuse,uid,3951,8163,5,0.8079470198675496,0.8814579819834643,0.7755102040816326,0.8682515559415256,0.9270440251572327,0.9335347432024169,14338.858925500244,1.7565673068112513,3.6291720894710817,0.41125397775329614,,180501.0739720019,,,,0
48,HSBrexit-comp,HSBrexit,comp,1120,5600,5,0.5825242718446603,0.72894329534262,0.5551330798479086,0.7093051630278049,0.8080357142857143,0.7910714285714285,3495.0769004120957,0.6241208750735885,3.1206043753679427,0.4352927711245554,,61810.751141107175,,,,0
49,HSBrexit-compUid,HSBrexit,compUid,1120,5600,5,0.5060240963855421,0.6968476646311272,0.5954198473282443,0.7546671516013176,0.8169642857142857,0.8580357142857142,3784.1409772634506,0.6757394602256162,3.378697301128081,0.4543549071199128,,65826.78013388067,,,,0
50,HSBrexit-sbertbase,HSBrexit,sbertbase,1120,5600,5,0.5054945054945055,0.6897220426632191,0.5267665952890792,0.7010595525796778,0.7991071428571429,0.8026785714285715,3709.8494929981825,0.6624731237496755,3.312365618748377,0.4051813286250763,,62376.89503198635,,,,0
51,HSBrexit-uid,HSBrexit,uid,1120,5600,5,0.5168539325842696,0.6985383869049482,0.5907990314769975,0.74914883155678,0.8080357142857143,0.8491071428571428,3821.535603699158,0.6824170720891354,3.4120853604456767,0.42697724039291124,,64620.808545994805,,,,0
52,ConvAbuse-comp,ConvAbuse,comp,4027,9705,6,0.7831325301204819,0.8635724859000544,0.7156462585034014,0.8250130821559394,0.9110012360939431,0.8933673469387755,17110.61031136196,1.7630716446534735,4.2489720167275795,0.3672075218610784,,210571.18313922547,,,,0
53,ConvAbuse-compUid,ConvAbuse,compUid,4027,9705,6,0.8260869565217391,0.8914385399892646,0.7916041979010494,0.874437205006473,0.930778739184178,0.9290816326530612,16983.339150296524,1.749957666182022,4.217367556567302,0.33906224087535153,,206421.46178882103,,,,0
54,ConvAbuse-sbertbase,ConvAbuse,sbertbase,4027,9705,6,0.8012048192771084,0.8749414454083831,0.7352537722908093,0.8373855824788425,0.9184177997527813,0.9015306122448979,15817.925376700077,1.6298738152189673,3.9279675631239326,0.3490257258422921,,195593.2631609976,,,,0
55,ConvAbuse-uid,ConvAbuse,uid,4027,9705,6,0.8404907975460123,0.9001215597637182,0.801762114537445,0.8800412919090436,0.9357231149567367,0.9311224489795918,17835.74356360041,1.8377891358681513,4.429039871765684,0.3788801813394454,,217557.06313699557,,,,0
56,GE'anger-comp,GE,comp,2437,2824,6,0.27027027027027023,0.5706959943236792,0.27710843373493976,0.5756611351064636,0.7809330628803245,0.7857142857142857,1551.1590631955187,0.5492772886669683,0.6365035138266387,0.6676666534702586,,36623.473793952144,,,,0
57,GE'anger-compUid,GE,compUid,2437,2824,6,0.2765957446808511,0.6001812804121744,0.29357798165137616,0.6087078830116426,0.8620689655172413,0.8625,1725.5616451002425,0.6110345768768564,0.7080679709069522,0.6748873394830525,,38594.91400400475,,,,0
58,GE'anger-sbertbase,GE,sbertbase,2437,2709,6,0.2857142857142857,0.6194926568758344,0.25,0.6011431411530814,0.9122807017543859,0.9102803738317757,1863.2208862304688,0.6877891791179287,0.7645551441241152,0.11062396990500414,,21927.798828125,,,,0
59,GE'anger-uid,GE,uid,2437,2709,6,0.3018867924528302,0.6294067256792673,0.2622950819672131,0.6088482347398008,0.918859649122807,0.9158878504672897,1935.5173461914062,0.7144766874091569,0.7942213156304498,0.1177362768004943,,22929.535919189453,,,,0
60,GE'disgust-comp,GE,comp,2437,2824,6,0.23999999999999996,0.5989823008849557,0.1923076923076923,0.5762297474821194,0.9203354297693921,0.9240506329113924,1569.608346300265,0.5558103209278559,0.6440740034059356,0.7172783378188253,,37249.13281100635,,,,0
61,GE'disgust-compUid,GE,compUid,2437,2824,6,0.10666666666666667,0.515221843003413,0.09523809523809525,0.5104370515329419,0.859538784067086,0.8625678119349005,1827.6325725018978,0.6471786729822584,0.7499518147320057,0.6079753276611026,,36955.68832149729,,,,0
62,GE'disgust-sbertbase,GE,sbertbase,2437,2824,6,0.2692307692307692,0.6135510830632782,0.2413793103448276,0.5996972887602,0.9203354297693921,0.9204339963833634,1602.1895411002333,0.5673475712111308,0.6574433898646833,0.7807157351630244,,40308.02761700761,,,,0
63,GE'disgust-uid,GE,uid,2437,2824,6,0.12121212121212123,0.5448623038199586,0.11428571428571427,0.5426704014939309,0.939203354297694,0.9439421338155516,1724.249380598485,0.6105698939796335,0.707529495526666,0.7289371687318728,,40065.37486697198,,,,0
64,GE'fear-comp,GE,comp,2437,2824,6,0.13043478260869565,0.5183789838102026,0.11428571428571428,0.5092540826835368,0.8308668076109936,0.8271375464684015,1546.3315227003477,0.5475678196530976,0.6345225780469215,0.7173843351628995,,35931.628702002854,,,,0
65,GE'fear-compUid,GE,compUid,2437,2824,6,0.1443298969072165,0.5232839119400629,0.13207547169811323,0.5186150554366855,0.8245243128964059,0.828996282527881,1707.0295391997206,0.604472216430496,0.7004634957733773,0.7941969504602487,,41744.23947699324,,,,0
66,GE'fear-sbertbase,GE,sbertbase,2437,2824,6,0.19512195121951217,0.5793289314108611,0.1739130434782609,0.5685099197973829,0.9302325581395349,0.929368029739777,1667.4667703104205,0.5904627373620469,0.6842292861347643,0.7759115781505439,,40842.29857008904,,,,0
67,GE'fear-uid,GE,uid,2437,2824,6,0.3404255319148936,0.652971386647102,0.30769230769230765,0.6362680288461539,0.9344608879492601,0.9330855018587361,1805.7946571847424,0.6394457001362402,0.7409908318361684,0.7653585694405111,,41937.852871837094,,,,0
68,GE'joy-comp,GE,comp,2437,2824,6,0.175,0.5516304347826086,0.16666666666666669,0.5507448789571694,0.868,0.8791018998272885,1650.1708247989882,0.5843381107645143,0.6771320577755389,0.7416118260611483,,37999.26570194657,,,,0
69,GE'joy-compUid,GE,compUid,2437,2824,6,0.18604651162790695,0.5547300391837565,0.17391304347826086,0.5513092421894119,0.86,0.8687392055267703,1706.7184288971475,0.6043620498927577,0.7003358345905406,0.5603352375705737,,35175.78493496694,,,,0
70,GE'joy-sbertbase,GE,sbertbase,2437,2824,6,0.21875000000000003,0.5826655982905983,0.20895522388059706,0.5801879694105093,0.9,0.9084628670120898,1649.260825000002,0.5840158728753547,0.6767586479277808,0.5984776393767698,,35646.692605000004,,,,0
71,GE'joy-uid,GE,uid,2437,2824,6,0.23529411764705876,0.5970991136180499,0.22641509433962265,0.5946555109707163,0.922,0.9291882556131261,1807.67061739989,0.6401099919971281,0.7417606144439434,0.6602349706090935,,39028.59647599962,,,,0
72,GE'sadness-comp,GE,comp,2437,2824,6,0.22580645161290322,0.5850609984282613,0.21333333333333332,0.5772549019607843,0.8961038961038961,0.8905380333951762,1869.6018576003553,0.6620403178471513,0.767173515634122,0.6776214638101026,,40102.80142800002,,,,0
73,GE'sadness-compUid,GE,compUid,2437,2824,6,0.21818181818181817,0.5843498273878021,0.21212121212121213,0.580368906455863,0.9069264069264069,0.9035250463821892,1726.308885599974,0.6112991804532486,0.7083745940090168,0.6807017194405721,,38721.08425600163,,,,0
74,GE'sadness-sbertbase,GE,sbertbase,2437,2824,6,0.4,0.6828375286041191,0.4,0.6823182711198429,0.935064935064935,0.9332096474953617,1659.389820897195,0.5876026277964571,0.6809149860062351,0.6487940120737363,,35125.44206493476,,,,0
75,GE'sadness-uid,GE,uid,2437,2824,6,0.26666666666666666,0.6210290827740492,0.27777777777777773,0.6264128812113456,0.9523809523809523,0.9517625231910947,1820.883463001519,0.6447887616860903,0.7471823812070246,0.5870127968488928,,37039.5909230283,,,,0
76,GE'surprise-comp,GE,comp,2437,2824,6,0.17647058823529413,0.5733416770963705,0.16666666666666666,0.5693407960199005,0.9425051334702259,0.9458483754512635,1617.8988350999134,0.5729103523724906,0.6638895507180604,0.6251309391998071,,36209.12747500188,,,,0
77,GE'surprise-compUid,GE,compUid,2437,2824,6,0.3137254901960784,0.6379028317719287,0.3018867924528302,0.6334078512027185,0.9281314168377823,0.9332129963898917,1749.5671981003397,0.6195351268060693,0.7179184235126548,0.7429908706090614,,40749.847958004466,,,,0
78,GE'surprise-sbertbase,GE,sbertbase,2437,2824,6,0.303030303030303,0.6392941100698805,0.28571428571428575,0.631207562242045,0.9527720739219713,0.9548736462093863,1679.9451190978289,0.5948814161111292,0.689349659047119,0.824858985607784,,41406.15156153217,,,,0
79,GE'surprise-uid,GE,uid,2437,2824,6,0.34285714285714286,0.6591815000760688,0.3333333333333333,0.6554726368159204,0.9527720739219713,0.9566787003610109,1761.4021325018257,0.6237259675997966,0.7227747773909831,0.763463874815148,,41424.43165881559,,,,0
80,GHC-comp,GHC,comp,2437,3806,6,0.43396226415094336,0.6835735596923982,0.4,0.6662921348314608,0.8804780876494024,0.8787878787878788,4507.862015000137,1.1844093575933097,1.849758725892547,0.5293703398055388,,66254.58190300014,,,,0
81,GHC-compUid,GHC,compUid,2437,3806,6,0.4150943396226415,0.6730260116821448,0.39743589743589747,0.6658047834518422,0.8764940239043825,0.8813131313131313,4624.121093703434,1.2149556210466195,1.8974645439899196,0.4990215723183059,,67897.11035368964,,,,0
82,GHC-sbertbase,GHC,sbertbase,2437,4194,6,0.5192307692307693,0.7291275797373359,0.4418604651162791,0.690278891561971,0.8917748917748918,0.8895281933256617,5653.08037109375,1.3478970841902123,2.319688293431986,0.1802932280839257,,64947.13122558594,,,,0
83,GHC-uid,GHC,uid,2437,4194,6,0.5287356321839081,0.7398755819223004,0.4666666666666667,0.708144416456759,0.9112554112554112,0.9079401611047181,6001.894873046875,1.431066970206694,2.4628210394119305,0.1848710394383159,,68543.31170654297,,,,0
84,HSBrexit-comp,HSBrexit,comp,1120,6720,6,0.5510204081632654,0.7126530612244899,0.48154657293497366,0.671164980662862,0.8035714285714286,0.7805059523809523,4265.124081203248,0.6346910835123881,3.808146501074329,0.38212789418269366,,70972.74776909035,,,,0
85,HSBrexit-compUid,HSBrexit,compUid,1120,6720,6,0.46341463414634143,0.6715980274556843,0.5865384615384616,0.7554171180931744,0.8035714285714286,0.8720238095238095,4554.723864799598,0.6777862894047021,4.066717736428212,0.38453527894359596,,74040.76231499494,,,,0
86,HSBrexit-sbertbase,HSBrexit,sbertbase,1120,6720,6,0.577319587628866,0.7302552354098746,0.4964539007092198,0.6813719597708058,0.8169642857142857,0.7886904761904762,4238.046012993436,0.6306616090764042,3.783969654458425,0.36534970101240016,,69467.70686894888,,,,0
87,HSBrexit-uid,HSBrexit,uid,1120,6720,6,0.58,0.7296551724137931,0.6278026905829597,0.776880827896297,0.8125,0.8764880952380952,4837.893511199945,0.719924629642849,4.319547777857094,0.39338206114605,,77526.80988601787,,,,0
88,MD-comp,MD,comp,5538,6904,6,0.7259414225941423,0.7591672247677526,0.7180805484147386,0.7569297838287226,0.763751127141569,0.7631389488840893,8397.173167800793,1.2162765306779828,1.516282623293751,0.42565917692637945,,116412.71368800517,,,,0
89,MD-compUid,MD,compUid,5538,6904,6,0.7791469194312796,0.7894014906700679,0.7661612130885874,0.7870150327738019,0.7899008115419297,0.7890568754499641,7939.191500586458,1.1499408314870303,1.433584597433452,0.41324491980036415,,110947.06869183574,,,,0
90,MD-sbertbase,MD,sbertbase,5538,6904,6,0.7278548559231589,0.7643958120365208,0.722466960352423,0.7653722507179035,0.7700631199278629,0.7732181425485961,8052.277279900591,1.166320579359877,1.4540045648068962,0.43428420832882114,,113570.47945702652,,,,0
91,MD-uid,MD,uid,5538,6904,6,0.7626943005181347,0.789966463906314,0.7585004359197908,0.7943329892658426,0.7935076645626691,0.8005759539236861,8047.738062083954,1.1656631028510942,1.4531849155081173,0.41981871187619335,,112475.85539281135,,,,0
92,SC-aa,sc,aa,2787,3265,6,0.31674208144796384,0.5631629701060753,0.3162055335968379,0.5679046437535806,0.7021696252465484,0.7145214521452146,20447.791519301245,6.262723283093797,7.336846616182721,0.7809054437704929,,232194.06571410946,,,,0
93,SC-ae,sc,ae,2787,3265,6,0.3286384976525822,0.5750558281021962,0.32653061224489793,0.5779498976426145,0.717948717948718,0.7277227722772277,20545.319024898345,6.292593882051561,7.3718403390377985,0.8909087627234756,,236774.8356089287,,,,0
94,SC-comp,sc,comp,2787,3265,6,0.34418604651162793,0.5838577291381669,0.32000000000000006,0.5716424116424117,0.7218934911242604,0.7194719471947195,20024.671470700014,6.1331306188974,7.185027438356661,1.1634252223890094,,242430.9218440012,,,,0
95,SC-compUid,sc,compUid,2787,3265,6,0.36018957345971564,0.59603501088926,0.35341365461847385,0.5931138885761111,0.7337278106508875,0.7343234323432343,22458.902773000045,6.878683850842281,8.05845094115538,1.2980316543338715,,270281.528550001,,,,0
96,SC-sbertbase,sc,sbertbase,2787,3265,6,0.3805970149253731,0.5790384538433836,0.375,0.5753923766816144,0.6725838264299803,0.66996699669967,20409.729801956564,6.251065789266941,7.323189738771641,0.8472586905078857,,234975.8151215501,,,,0
97,SC-uid,sc,uid,2787,3265,6,0.27884615384615385,0.5463709677419355,0.2540983606557377,0.533040915865059,0.7041420118343196,0.6996699669966997,20372.10681741126,6.2395426699575065,7.309690282530053,0.7679249824468292,,230999.24679799005,,,,0
98,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,4427,6065,14,0.310850439882698,0.5660716077740486,0.304635761589404,0.5645741482041726,0.716183574879227,0.7197508896797153,183156.5194404975,30.19893148235738,41.37260434617066,0.8269894517200361,,1886533.4078517626,,,,0
99,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,16044,64807,700,0.4054054054054055,0.5927505080047454,0.37832250443000587,0.5779855893862293,0.6789340101522843,0.6724500116704272,4077110.2750013694,62.911572438183676,254.1205606458096,0.7200257075020546,,41283870.04960153,,,,0
100,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,6218,9874,30,0.3478260869565217,0.5777055699701739,0.3570566948130277,0.589008696751492,0.7028423772609819,0.719915922228061,274787.9819207359,27.82944925265707,44.19234189783466,0.690364553651578,,2822855.36558507,,,,0
101,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,4619,6597,16,0.3054187192118226,0.546374517976952,0.29670329670329676,0.5467643467643468,0.674364896073903,0.6847290640394089,204488.90451800544,30.997257013491804,44.27125016627093,0.8523619476885362,,2106334.764885076,,,,0
102,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,17699,95899,1600,0.41762452107279696,0.5833997192822731,0.4007430997876858,0.5743952053278979,0.649365628604383,0.6452474469756481,6034413.243452484,62.924673285983,340.946564407734,0.7001924443958663,,61081790.82136601,,,,0
103,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,4108,5487,12,0.27745664739884396,0.53225472915087,0.2911392405063291,0.5392405063291139,0.6710526315789473,0.6728334956183057,162754.28001568653,29.661796977526247,39.6188607633122,0.8372013083294103,,1677870.137324906,,,,0
104,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,15684,59888,600,0.4116597263533611,0.5960141847400827,0.4261629722135498,0.609497175917415,0.6801423027166882,0.6955693581780539,2832534.542643978,47.29719714540438,180.6002641318527,0.7293254994603027,,28806128.645494584,,,,0
105,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,6614,10724,34,0.44381223328591746,0.6107634219300537,0.41567912488605285,0.5984165511763825,0.6823720552396426,0.6815697963238947,337931.0467535164,31.51166045817945,51.093294035911164,0.7245605907440102,,3464364.7038645577,,,,0
106,SC-uid-aa-anchor-downsized-6-3,sc,uid-aa-anchor-downsized-6-3,3772,4835,10,0.3375796178343949,0.5726715094717261,0.34183673469387754,0.5799451656544141,0.7020057306590258,0.7149171270718232,139998.5271817015,28.955227958986868,37.115198086347164,0.8833093042803241,,1446557.278685912,,,,0
