,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
86,GE'joy-sbertbase,GE,sbertbase,57970,82446,50,0.22976501305483027,0.5876307744257985,0.24419448476052252,0.5936316252380288,0.8981968768872401,0.8941134607564051,3382.28099320022,0.04102419757417243,0.058345368176646886,0.18674509809451229,,203601.76771200533,75,8,,0
87,GE'joy-uid,GE,uid,57970,82446,50,0.2455711667684789,0.5941246411702686,0.2648667122351333,0.6029012566063359,0.8934518160641878,0.8906567710451403,3760.4807271001846,0.04561143933120084,0.06486942775746395,0.20679560282124146,,224644.61968200342,75,8,,0
88,GE'sadness-comp,GE,comp,57970,10629,50,0.0783132530120482,0.48423918214134354,0.08521739130434783,0.4851223568543597,0.8037203335471456,0.7957281553398058,535.439008700996,0.050375294825571175,0.009236484538571607,0.35677867058994767,,47203.324511014216,12,8,,0
89,GE'sadness-compUid,GE,compUid,57970,10629,50,0.06451612903225806,0.5077896203716808,0.10181818181818181,0.5255757575757576,0.9069916613213599,0.9040776699029126,618.295857699195,0.058170651773374264,0.010665790196639555,0.39697655807692306,,52676.8602209886,12,8,,0
90,GE'sadness-sbertbase,GE,sbertbase,57970,82314,50,0.3015521064301552,0.6366378126405713,0.2932551319648094,0.6305390188916946,0.9456474851177638,0.9384481789855442,3485.0691551022464,0.04233871704816005,0.060118494999176236,0.19197689426828812,,208764.5170440228,76,8,,0
91,GE'sadness-uid,GE,uid,57970,82314,50,0.3128964059196617,0.6418322648414643,0.30760563380281697,0.637363104763577,0.9439220084548356,0.9372222506001942,3860.6694335030625,0.046901735227337545,0.06659771318790862,0.2091858312486195,,228158.33757702785,76,8,,0
92,GE'surprise-comp,GE,comp,57970,10800,50,0.07655502392344497,0.5055101095848125,0.06349206349206349,0.4950620939221976,0.8776157260621433,0.863924658850663,645.2244252006494,0.05974300233339346,0.011130316115243219,0.3719249592778161,,50705.62191901263,12,8,,0
93,GE'surprise-compUid,GE,compUid,57970,10800,50,0.07272727272727274,0.47189993105486067,0.08648648648648648,0.47832171981003063,0.7736207989854154,0.7726311743225063,691.5373917996476,0.06403123998144886,0.011929228770047397,0.37026726683335354,,50998.36624999807,12,8,,0
94,GE'surprise-sbertbase,GE,sbertbase,57970,82654,50,0.3044982698961938,0.6387380437538329,0.29764851485148514,0.6337863645856345,0.9479768786127167,0.9423184428520608,3378.2335351686925,0.040871990891774054,0.05827554830375526,0.1811979790723081,,198253.34405340254,76,8,,0
95,GE'surprise-uid,GE,uid,57970,82654,50,0.271474019088017,0.6202911711519945,0.2802436901653612,0.6236392046713122,0.9407298766284186,0.9369568531788383,4029.190930072218,0.0487476822667048,0.06950475987704362,0.21763660170770316,,236537.38892031834,76,8,,0
96,GE'anger-comp,GE,comp,57970,10916,50,0.08737864077669903,0.4752759288308531,0.09985528219971057,0.48055445350226433,0.7620253164556962,0.7595670660997295,644.9645049870014,0.05908432621720423,0.011125832413093003,0.3829504748104709,,52446.05109747499,14,10,,0
97,GE'anger-compUid,GE,compUid,57970,10916,50,0.10365853658536583,0.4344171277176031,0.11543747136967475,0.43947011351704796,0.6278481012658228,0.6267877850792424,727.9619815999467,0.06668761282520583,0.012557563939968031,0.3942455613686357,,54648.522638999566,14,10,,0
